circRNA	1_DEL13080_R1_17to51__circRNA.txt	2_DEL13080_R1_17to51__circRNA.txt	3_DEL13080_R1_17to51__circRNA.txt	4_DEL13080_R1_17to51__circRNA.txt	5_DEL13080_R1_17to51__circRNA.txt	6_DEL13080_R1_17to51__circRNA.txt	7_DEL13080_R1_17to51__circRNA.txt	8_DEL13080_R1_17to51__circRNA.txt	9_DEL13080_R1_17to51__circRNA.txt	10_DEL13080_R1_17to51__circRNA.txt	11_DEL13080_R1_17to51__circRNA.txt	12_DEL13080_R1_17to51__circRNA.txt	13_DEL13080_R1_17to51__circRNA.txt	14_DEL13080_R1_17to51__circRNA.txt	15_DEL13080_R1_17to51__circRNA.txt	16_DEL13080_R1_17to51__circRNA.txt	17_DEL13080_R1_17to51__circRNA.txt	18_DEL13080_R1_17to51__circRNA.txt	19_DEL13080_R1_17to51__circRNA.txt	20_DEL13080_R1_17to51__circRNA.txt	21_DEL13080_R1_17to51__circRNA.txt	22_DEL13080_R1_17to51__circRNA.txt	23_DEL13080_R1_17to51__circRNA.txt	24_DEL13080_R1_17to51__circRNA.txt	25_DEL13080_R1_17to51__circRNA.txt	26_DEL13080_R1_17to51__circRNA.txt	27_DEL13080_R1_17to51__circRNA.txt	28_DEL13080_R1_17to51__circRNA.txt	29_DEL13080_R1_17to51__circRNA.txt	30_DEL13080_R1_17to51__circRNA.txt	31_DEL13080_R1_17to51__circRNA.txt	32_DEL13080_R1_17to51__circRNA.txt	33_DEL13080_R1_17to51__circRNA.txt	34_DEL13080_R1_17to51__circRNA.txt	35_DEL13080_R1_17to51__circRNA.txt	36_DEL13080_R1_17to51__circRNA.txt	37_DEL13080_R1_17to51__circRNA.txt	38_DEL13080_R1_17to51__circRNA.txt	39_DEL13080_R1_17to51__circRNA.txt	40_DEL13080_R1_17to51__circRNA.txt	
ENST00000272748.4	2.0	3.0	8.0	4.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	2.0	3.0	2.0	2.0	7.0	7.0	2.0	1.0	0.0	4.0	2.0	21.0	7.0	3.0	3.0	3.0	1.0	6.0	3.0	1.0	2.0	7.0	1.0	8.0	4.0	10.0	9.0	1.0	
NM_018238	0.0	4.0	6.0	9.0	5.0	0.0	7.0	3.0	8.0	4.0	7.0	1.0	2.0	7.0	3.0	4.0	4.0	2.0	4.0	1.0	5.0	3.0	5.0	4.0	1.0	9.0	4.0	4.0	1.0	3.0	2.0	5.0	3.0	4.0	6.0	2.0	7.0	6.0	5.0	6.0	
NM_032504	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	3.0	0.0	0.0	1.0	1.0	0.0	2.0	2.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	
NM_032509	1.0	1.0	6.0	5.0	6.0	2.0	2.0	2.0	3.0	0.0	1.0	0.0	4.0	1.0	1.0	2.0	6.0	7.0	5.0	6.0	5.0	2.0	5.0	7.0	0.0	2.0	2.0	3.0	0.0	2.0	1.0	1.0	5.0	4.0	1.0	3.0	7.0	10.0	4.0	1.0	
NM_006260	1.0	1.0	8.0	4.0	1.0	1.0	5.0	4.0	3.0	5.0	2.0	0.0	2.0	9.0	1.0	1.0	6.0	8.0	6.0	1.0	4.0	2.0	2.0	8.0	2.0	5.0	5.0	5.0	1.0	0.0	5.0	2.0	7.0	7.0	6.0	1.0	9.0	7.0	8.0	2.0	
NM_032508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	
NM_032507	0.0	0.0	3.0	0.0	1.0	0.0	1.0	0.0	3.0	3.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	
ENST00000395934.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	2.0	0.0	0.0	3.0	0.0	1.0	
ENST00000358160.4	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NM_018231	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
NM_020531	1.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	3.0	0.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	0.0	3.0	0.0	2.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	1.0	5.0	1.0	2.0	3.0	0.0	
NM_018230	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	6.0	2.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	5.0	1.0	4.0	
NM_020532	15.0	17.0	27.0	2.0	1.0	1.0	1.0	15.0	1.0	20.0	23.0	5.0	1.0	16.0	1.0	23.0	1.0	1.0	1.0	10.0	12.0	21.0	7.0	1.0	1.0	22.0	13.0	39.0	10.0	9.0	7.0	1.0	1.0	2.0	23.0	2.0	1.0	3.0	4.0	1.0	
NM_018233	0.0	3.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	2.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	
NM_020533	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	2.0	0.0	
NM_018235	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	
NM_018237	6026.0	563.0	1653.0	7756.0	1656.0	1.0	14081.0	10687.0	1571.0	1497.0	2053.0	3703.0	9013.0	7667.0	1465.0	4676.0	3048.0	5213.0	1874.0	3424.0	968.0	4869.0	1447.0	4208.0	5243.0	9062.0	5261.0	1611.0	6018.0	5699.0	4951.0	4685.0	2969.0	7418.0	4055.0	5252.0	4657.0	1237.0	2241.0	362.0	
NM_001099666	1.0	1.0	5.0	1.0	4.0	5.0	1.0	2.0	2.0	1.0	3.0	3.0	7.0	3.0	3.0	2.0	4.0	1.0	1.0	3.0	1.0	9.0	2.0	4.0	3.0	3.0	3.0	2.0	1.0	5.0	2.0	1.0	1.0	3.0	3.0	1.0	2.0	5.0	1.0	1.0	
NM_001099669	0.0	0.0	1.0	1.0	0.0	1.0	2.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	1.0	2.0	1.0	2.0	1.0	5.0	0.0	0.0	2.0	2.0	1.0	0.0	0.0	3.0	3.0	2.0	4.0	3.0	4.0	3.0	1.0	
NR_015382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ENST00000406902.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	2.0	1.0	0.0	
NM_020536	1.0	1.0	6.0	10.0	1.0	4.0	1.0	7.0	1.0	2.0	7.0	10.0	7.0	4.0	1.0	1.0	9.0	3.0	2.0	1.0	1.0	5.0	0.0	1.0	5.0	23.0	6.0	2.0	1.0	8.0	5.0	1.0	2.0	4.0	1.0	8.0	6.0	2.0	4.0	1.0	
NM_006253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	
NM_006254	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	2.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	
NM_006252	1.0	3.0	1.0	3.0	2.0	1.0	2.0	1.0	1.0	3.0	6.0	1.0	1.0	1.0	1.0	2.0	1.0	2.0	2.0	2.0	2.0	1.0	1.0	4.0	1.0	1.0	1.0	2.0	1.0	1.0	0.0	3.0	2.0	2.0	1.0	3.0	5.0	7.0	1.0	1.0	
NM_001184705	1.0	2.0	1.0	4.0	2.0	1.0	1.0	0.0	3.0	1.0	0.0	1.0	1.0	2.0	1.0	1.0	2.0	1.0	2.0	2.0	0.0	2.0	0.0	9.0	2.0	2.0	2.0	2.0	1.0	0.0	0.0	4.0	2.0	1.0	3.0	2.0	5.0	3.0	5.0	1.0	
NM_006257	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	2.0	1.0	
NM_032512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NM_032511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	
NM_006255	1.0	1.0	1.0	2.0	2.0	2.0	3.0	3.0	2.0	1.0	1.0	1.0	2.0	3.0	1.0	3.0	2.0	2.0	3.0	1.0	1.0	1.0	1.0	5.0	1.0	2.0	2.0	1.0	1.0	2.0	1.0	1.0	2.0	1.0	1.0	1.0	3.0	2.0	1.0	1.0	
NM_032510	1.0	1.0	1.0	0.0	1.0	4.0	1.0	1.0	1.0	0.0	2.0	0.0	1.0	3.0	2.0	2.0	3.0	5.0	1.0	1.0	2.0	2.0	1.0	9.0	0.0	2.0	3.0	1.0	0.0	2.0	1.0	6.0	7.0	4.0	2.0	3.0	3.0	8.0	3.0	2.0	
ENST00000358303.4	0.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	
NM_006256	1.0	3.0	3.0	3.0	2.0	1.0	2.0	2.0	24.0	3.0	6.0	1.0	2.0	1.0	4.0	2.0	7.0	3.0	8.0	2.0	1.0	2.0	3.0	11.0	1.0	5.0	4.0	2.0	9.0	2.0	1.0	2.0	7.0	6.0	7.0	1.0	3.0	7.0	10.0	1.0	
NM_018228	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	
NM_018227	3.0	2.0	1.0	4.0	3.0	2.0	3.0	1.0	1.0	3.0	1.0	3.0	2.0	3.0	2.0	2.0	5.0	2.0	3.0	1.0	2.0	3.0	1.0	12.0	3.0	4.0	6.0	5.0	2.0	3.0	2.0	1.0	2.0	1.0	1.0	6.0	4.0	4.0	2.0	2.0	
NR_027350	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NM_032515	0.0	0.0	2.0	1.0	1.0	1.0	0.0	4.0	0.0	1.0	2.0	0.0	0.0	3.0	0.0	0.0	3.0	5.0	0.0	2.0	3.0	3.0	1.0	4.0	2.0	0.0	4.0	1.0	0.0	1.0	0.0	1.0	0.0	3.0	0.0	4.0	0.0	5.0	2.0	2.0	
NM_001003845	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NM_032514	0.0	2.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	2.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	1.0	3.0	3.0	1.0	1.0	
NM_018229	1.0	2.0	2.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	3.0	1.0	0.0	2.0	0.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	3.0	2.0	0.0	0.0	1.0	0.0	1.0	1.0	4.0	1.0	4.0	3.0	2.0	
ENST00000370635.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NM_032518	0.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	
NM_001243571	1.0	1.0	4.0	3.0	4.0	2.0	0.0	2.0	4.0	4.0	5.0	1.0	3.0	4.0	1.0	1.0	2.0	4.0	3.0	1.0	1.0	2.0	1.0	2.0	2.0	2.0	1.0	1.0	2.0	3.0	1.0	1.0	3.0	6.0	3.0	1.0	3.0	5.0	3.0	2.0	
ENST00000340855.6	0.0	1.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	
NM_021830	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NM_021831	2.0	1.0	1.0	2.0	3.0	1.0	2.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	3.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	2.0	0.0	2.0	1.0	1.0	5.0	1.0	3.0	1.0	4.0	3.0	0.0	
ENST00000323019.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
NR_015398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
NR_015395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
NM_001243507	0.0	4.0	3.0	3.0	3.0	3.0	5.0	3.0	11.0	8.0	11.0	2.0	2.0	7.0	2.0	3.0	0.0	2.0	4.0	3.0	0.0	3.0	4.0	13.0	5.0	2.0	3.0	6.0	3.0	1.0	3.0	3.0	6.0	4.0	11.0	2.0	11.0	14.0	12.0	10.0	
NM_001145199	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	2.0	1.0	0.0	
NM_001243509	1.0	1.0	3.0	1.0	1.0	0.0	1.0	2.0	2.0	3.0	1.0	1.0	1.0	2.0	1.0	1.0	4.0	2.0	0.0	1.0	1.0	3.0	2.0	4.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	3.0	2.0	1.0	2.0	4.0	8.0	5.0	1.0	
ENST00000377604.3	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	3.0	3.0	3.0	0.0	2.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	2.0	7.0	6.0	1.0	
NM_001184722	3.0	1.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	3.0	1.0	1.0	1.0	2.0	3.0	1.0	2.0	1.0	2.0	1.0	2.0	3.0	1.0	1.0	1.0	1.0	2.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0	2.0	14.0	7.0	1.0	
ENST00000602212.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
ENST00000414409.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NM_001145191	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	3.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	
NM_001184717	0.0	1.0	2.0	3.0	5.0	0.0	2.0	1.0	2.0	1.0	1.0	0.0	1.0	2.0	1.0	2.0	3.0	1.0	4.0	1.0	3.0	2.0	3.0	1.0	3.0	1.0	1.0	1.0	1.0	2.0	1.0	2.0	2.0	1.0	2.0	3.0	1.0	2.0	2.0	0.0	
ENST00000380250.3	1.0	1.0	1.0	2.0	1.0	2.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	7.0	1.0	1.0	
NM_006201	5.0	5.0	7.0	7.0	4.0	3.0	4.0	3.0	4.0	6.0	6.0	2.0	5.0	4.0	0.0	4.0	5.0	15.0	5.0	6.0	10.0	2.0	8.0	30.0	3.0	4.0	5.0	5.0	2.0	4.0	3.0	6.0	3.0	6.0	10.0	2.0	7.0	39.0	16.0	4.0	
ENST00000536984.2	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	
NR_027381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	
NM_152295	0.0	1.0	1.0	2.0	3.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	2.0	3.0	0.0	4.0	2.0	1.0	1.0	1.0	3.0	5.0	1.0	2.0	2.0	1.0	2.0	4.0	2.0	1.0	1.0	2.0	1.0	2.0	1.0	0.0	1.0	1.0	1.0	0.0	
NM_152296	1.0	1.0	4.0	1.0	2.0	2.0	1.0	1.0	1.0	0.0	4.0	1.0	1.0	1.0	2.0	3.0	5.0	4.0	1.0	1.0	2.0	1.0	1.0	15.0	11.0	3.0	3.0	1.0	1.0	1.0	1.0	4.0	2.0	6.0	1.0	1.0	7.0	8.0	6.0	0.0	
NM_001243512	1.0	5.0	5.0	5.0	1.0	2.0	12.0	4.0	1.0	2.0	6.0	2.0	2.0	6.0	2.0	7.0	3.0	5.0	4.0	3.0	1.0	1.0	2.0	4.0	1.0	3.0	1.0	2.0	6.0	2.0	1.0	1.0	2.0	4.0	5.0	2.0	5.0	5.0	3.0	1.0	
ENST00000368301.2	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	5.0	0.0	1.0	4.0	2.0	0.0	1.0	1.0	0.0	2.0	1.0	2.0	0.0	2.0	1.0	1.0	0.0	
NM_001243518	3.0	3.0	9.0	6.0	2.0	0.0	2.0	4.0	4.0	4.0	3.0	4.0	1.0	9.0	2.0	1.0	9.0	5.0	3.0	1.0	1.0	3.0	4.0	11.0	4.0	6.0	6.0	6.0	2.0	2.0	4.0	6.0	11.0	7.0	5.0	5.0	6.0	15.0	9.0	3.0	
ENST00000540014.1	1.0	1.0	2.0	1.0	1.0	0.0	2.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	
ENST00000601744.1	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	2.0	2.0	0.0	0.0	1.0	2.0	2.0	3.0	3.0	1.0	2.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	3.0	2.0	0.0	2.0	2.0	3.0	1.0	
ENST00000551954.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NM_001003828	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	5.0	1.0	2.0	0.0	3.0	0.0	6.0	1.0	1.0	1.0	2.0	3.0	3.0	3.0	3.0	0.0	6.0	1.0	1.0	4.0	3.0	2.0	1.0	
ENST00000507922.1	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
ENST00000589413.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	
NM_001098398	1.0	1.0	3.0	4.0	5.0	1.0	5.0	3.0	7.0	3.0	3.0	1.0	1.0	1.0	1.0	2.0	2.0	5.0	1.0	2.0	2.0	3.0	2.0	3.0	1.0	1.0	5.0	3.0	3.0	1.0	1.0	3.0	1.0	2.0	2.0	3.0	6.0	14.0	3.0	6.0	
ENST00000392793.1	87.0	22.0	25.0	137.0	44.0	94.0	81.0	71.0	29.0	5.0	21.0	95.0	68.0	102.0	39.0	25.0	37.0	75.0	9.0	53.0	26.0	69.0	27.0	81.0	96.0	121.0	93.0	6.0	85.0	88.0	97.0	55.0	16.0	107.0	17.0	102.0	38.0	5.0	9.0	6.0	
ENST00000533626.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
NM_018200	0.0	3.0	1.0	2.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	0.0	0.0	3.0	0.0	3.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	
